path,label,class_name,subset,split_id,file_name
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_ri_med_2.avi,35,shoot_bow,unused,1,ArcheryMaster_shoot_bow_u_cm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_bow/Fellowship_7_shoot_bow_f_nm_np1_fr_bad_6.avi,35,shoot_bow,unused,1,Fellowship_7_shoot_bow_f_nm_np1_fr_bad_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_bow/Fellowship_7_shoot_bow_h_nm_np1_fr_goo_10.avi,35,shoot_bow,unused,1,Fellowship_7_shoot_bow_h_nm_np1_fr_goo_10.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_bow/TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_0.avi,35,shoot_bow,unused,1,TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_gun/DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2.avi,36,shoot_gun,unused,1,DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_gun/GLOCK17_shoot_gun_f_nm_np1_fr_med_3.avi,36,shoot_gun,unused,1,GLOCK17_shoot_gun_f_nm_np1_fr_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/shoot_gun/Glory_shoot_gun_u_nm_np2_le_med_57.avi,36,shoot_gun,unused,1,Glory_shoot_gun_u_nm_np2_le_med_57.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1.avi,37,sit,unused,1,20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/A_Beautiful_Mind_5_sit_u_cm_np1_ri_med_1.avi,37,sit,unused,1,A_Beautiful_Mind_5_sit_u_cm_np1_ri_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/AboutABoy_sit_u_cm_np1_ri_med_1.avi,37,sit,unused,1,AboutABoy_sit_u_cm_np1_ri_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/AmericanGangster_sit_f_cm_np1_le_bad_11.avi,37,sit,unused,1,AmericanGangster_sit_f_cm_np1_le_bad_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/AmericanGangster_sit_u_cm_np1_ba_bad_16.avi,37,sit,unused,1,AmericanGangster_sit_u_cm_np1_ba_bad_16.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/AmericanGangster_sit_u_cm_np1_fr_med_26.avi,37,sit,unused,1,AmericanGangster_sit_u_cm_np1_fr_med_26.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/AmericanGangster_sit_u_cm_np1_ri_med_25.avi,37,sit,unused,1,AmericanGangster_sit_u_cm_np1_ri_med_25.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/American_History_X_sit_f_nm_np1_fr_med_24.avi,37,sit,unused,1,American_History_X_sit_f_nm_np1_fr_med_24.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/BLACK_HAWK_DOWN_sit_u_cm_np1_ri_med_2.avi,37,sit,unused,1,BLACK_HAWK_DOWN_sit_u_cm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/CastAway1_sit_f_nm_np1_le_med_25.avi,37,sit,unused,1,CastAway1_sit_f_nm_np1_le_med_25.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/CastAway2_sit_f_cm_np1_ri_med_2.avi,37,sit,unused,1,CastAway2_sit_f_cm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6.avi,37,sit,unused,1,Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Crash_sit_u_cm_np1_ri_med_22.avi,37,sit,unused,1,Crash_sit_u_cm_np1_ri_med_22.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Crash_sit_u_nm_np1_le_goo_26.avi,37,sit,unused,1,Crash_sit_u_nm_np1_le_goo_26.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Eurotrip_sit_u_cm_np1_fr_med_0.avi,37,sit,unused,1,Eurotrip_sit_u_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Eurotrip_sit_u_nm_np1_fr_goo_2.avi,37,sit,unused,1,Eurotrip_sit_u_nm_np1_fr_goo_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Eurotrip_sit_u_nm_np1_fr_goo_3.avi,37,sit,unused,1,Eurotrip_sit_u_nm_np1_fr_goo_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Finding_Forrester_1_sit_u_cm_np1_le_med_9.avi,37,sit,unused,1,Finding_Forrester_1_sit_u_cm_np1_le_med_9.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Glory_sit_u_cm_np1_le_med_27.avi,37,sit,unused,1,Glory_sit_u_cm_np1_le_med_27.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/HP_PRISONER_OF_AZKABAN_sit_f_cm_np1_fr_med_3.avi,37,sit,unused,1,HP_PRISONER_OF_AZKABAN_sit_f_cm_np1_fr_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/IamLegend_sit_f_nm_np1_le_med_1.avi,37,sit,unused,1,IamLegend_sit_f_nm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/IamLegend_sit_u_cm_np1_ri_med_11.avi,37,sit,unused,1,IamLegend_sit_u_cm_np1_ri_med_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Juno_sit_f_cm_np1_fr_med_4.avi,37,sit,unused,1,Juno_sit_f_cm_np1_fr_med_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Oceans11_sit_u_nm_np1_fr_med_0.avi,37,sit,unused,1,Oceans11_sit_u_nm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Oceans13_sit_u_nm_np1_fr_med_1.avi,37,sit,unused,1,Oceans13_sit_u_nm_np1_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Panic_in_the_Streets_sit_f_nm_np1_le_med_7.avi,37,sit,unused,1,Panic_in_the_Streets_sit_f_nm_np1_le_med_7.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Pirates_5_sit_f_nm_np1_fr_med_11.avi,37,sit,unused,1,Pirates_5_sit_f_nm_np1_fr_med_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/Prelinger_FamilyLi1949_sit_f_cm_np1_fr_med_0.avi,37,sit,unused,1,Prelinger_FamilyLi1949_sit_f_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/RATRACE_sit_f_cm_np1_ri_goo_33.avi,37,sit,unused,1,RATRACE_sit_f_cm_np1_ri_goo_33.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/SellingasaCareer_sit_u_nm_np1_ri_med_3.avi,37,sit,unused,1,SellingasaCareer_sit_u_nm_np1_ri_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/TheBoondockSaints_sit_u_cm_np1_fr_bad_56.avi,37,sit,unused,1,TheBoondockSaints_sit_u_cm_np1_fr_bad_56.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/TheLastManOnearth_sit_u_cm_np1_fr_med_23.avi,37,sit,unused,1,TheLastManOnearth_sit_u_cm_np1_fr_med_23.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/TheLastManOnearth_sit_u_cm_np1_fr_med_52.avi,37,sit,unused,1,TheLastManOnearth_sit_u_cm_np1_fr_med_52.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/ThePerfectScore_sit_u_cm_np1_fr_med_7.avi,37,sit,unused,1,ThePerfectScore_sit_u_cm_np1_fr_med_7.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/ThePerfectScore_sit_u_nm_np1_ri_med_10.avi,37,sit,unused,1,ThePerfectScore_sit_u_nm_np1_ri_med_10.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/The_House_on_Haunted_Hill_sit_u_cm_np1_fr_med_17.avi,37,sit,unused,1,The_House_on_Haunted_Hill_sit_u_cm_np1_fr_med_17.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/TrumanShow_sit_f_cm_np1_ri_med_15.avi,37,sit,unused,1,TrumanShow_sit_f_cm_np1_ri_med_15.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/likebeckam_sit_f_cm_np1_ba_med_35.avi,37,sit,unused,1,likebeckam_sit_f_cm_np1_ba_med_35.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/prelinger_ControlY1950_sit_f_nm_np2_ri_med_4.avi,37,sit,unused,1,prelinger_ControlY1950_sit_f_nm_np2_ri_med_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/prelinger_LetsBeGo1953_sit_f_nm_np2_fr_med_6.avi,37,sit,unused,1,prelinger_LetsBeGo1953_sit_f_nm_np2_fr_med_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/prelinger_LetsPlay1949_sit_f_nm_np1_fr_med_8.avi,37,sit,unused,1,prelinger_LetsPlay1949_sit_f_nm_np1_fr_med_8.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/sit/prideandprejudice1_sit_u_nm_np1_ba_med_3.avi,37,sit,unused,1,prideandprejudice1_sit_u_nm_np1_ba_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/situp/Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_1.avi,38,situp,unused,1,Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi,38,situp,unused,1,Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/situp/crazy_105_sit-ups_situp_f_cm_np2_le_med_2.avi,38,situp,unused,1,crazy_105_sit-ups_situp_f_cm_np2_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/situp/kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_0.avi,38,situp,unused,1,kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/situp/situps_situp_f_nm_np1_ri_med_3.avi,38,situp,unused,1,situps_situp_f_nm_np1_ri_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smile/Re-_Re-_Show_your_Smile!_smile_h_nm_np1_fr_med_0.avi,39,smile,unused,1,Re-_Re-_Show_your_Smile!_smile_h_nm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smile/prelinger_LetsPlay1949_smile_u_nm_np1_ri_med_21.avi,39,smile,unused,1,prelinger_LetsPlay1949_smile_u_nm_np1_ri_med_21.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_med_1.avi,40,smoke,unused,1,After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_med_2.avi,40,smoke,unused,1,After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/American_History_X_smoke_h_nm_np1_ri_med_45.avi,40,smoke,unused,1,American_History_X_smoke_h_nm_np1_ri_med_45.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/Return_of_the_King_11_smoke_h_nm_np1_fr_med_2.avi,40,smoke,unused,1,Return_of_the_King_11_smoke_h_nm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/Rich_smoking_experience_smoke_h_nm_np1_fr_med_2.avi,40,smoke,unused,1,Rich_smoking_experience_smoke_h_nm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/Veoh_Alpha_Dog_1_smoke_u_cm_np1_ri_goo_9.avi,40,smoke,unused,1,Veoh_Alpha_Dog_1_smoke_u_cm_np1_ri_goo_9.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/raucher_smoke_u_nm_np1_fr_med_1.avi,40,smoke,unused,1,raucher_smoke_u_nm_np1_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/smoking_again_smoke_h_cm_np1_ba_goo_3.avi,40,smoke,unused,1,smoking_again_smoke_h_cm_np1_ba_goo_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/smoke/smoking_video_smoke_h_nm_np1_fr_med_0.avi,40,smoke,unused,1,smoking_video_smoke_h_nm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Beginner_parkour_dive_roll_somersault_f_cm_np1_le_bad_0.avi,41,somersault,unused,1,Beginner_parkour_dive_roll_somersault_f_cm_np1_le_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Boden_bung_Spoho_Eignungspr_fung_somersault_f_cm_np1_le_med_0.avi,41,somersault,unused,1,Boden_bung_Spoho_Eignungspr_fung_somersault_f_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenk_r_somersault_f_cm_np1_fr_med_5.avi,41,somersault,unused,1,Bodenk_r_somersault_f_cm_np1_fr_med_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenk_r_somersault_f_cm_np1_le_med_0.avi,41,somersault,unused,1,Bodenk_r_somersault_f_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenk_r_somersault_f_cm_np1_le_med_3.avi,41,somersault,unused,1,Bodenk_r_somersault_f_cm_np1_le_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_2.avi,41,somersault,unused,1,Bodenk_r_somersault_f_cm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenk_r_somersault_f_cm_np1_ri_med_6.avi,41,somersault,unused,1,Bodenk_r_somersault_f_cm_np1_ri_med_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Bodenturnen_f_r_Anf_nger_somersault_f_cm_np1_fr_med_3.avi,41,somersault,unused,1,Bodenturnen_f_r_Anf_nger_somersault_f_cm_np1_fr_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_fr_bad_0.avi,41,somersault,unused,1,Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_fr_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_7.avi,41,somersault,unused,1,Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_7.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Gymnastics_Parkour_diving_somersault_f_nm_np1_ba_bad_0.avi,41,somersault,unused,1,Gymnastics_Parkour_diving_somersault_f_nm_np1_ba_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Handstandk_nig_somersault_f_cm_np1_le_med_1.avi,41,somersault,unused,1,Handstandk_nig_somersault_f_cm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Handstandk_nig_somersault_f_cm_np1_le_med_2.avi,41,somersault,unused,1,Handstandk_nig_somersault_f_cm_np1_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Hechtsprung_somersault_f_cm_np1_le_bad_0.avi,41,somersault,unused,1,Hechtsprung_somersault_f_cm_np1_le_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Hechtsprung_somersault_f_cm_np1_le_bad_1.avi,41,somersault,unused,1,Hechtsprung_somersault_f_cm_np1_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Jennis_Bodenk_r_somersault_f_cm_np1_le_med_0.avi,41,somersault,unused,1,Jennis_Bodenk_r_somersault_f_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Jennis_Bodenk_r_somersault_f_cm_np1_le_med_2.avi,41,somersault,unused,1,Jennis_Bodenk_r_somersault_f_cm_np1_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_ba_bad_1.avi,41,somersault,unused,1,Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_cm_np1_ba_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_nm_np1_fr_bad_3.avi,41,somersault,unused,1,Learn_Freerunning_and_Parkour_-_Diving_Roll_somersault_f_nm_np1_fr_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Liri_beim_Bodenturnen_somersault_f_cm_np1_le_bad_1.avi,41,somersault,unused,1,Liri_beim_Bodenturnen_somersault_f_cm_np1_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/MWG_Bodenturnen_somersault_f_cm_np1_le_bad_2.avi,41,somersault,unused,1,MWG_Bodenturnen_somersault_f_cm_np1_le_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_4.avi,41,somersault,unused,1,MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_5.avi,41,somersault,unused,1,MWG_Bodenturnen_somersault_f_cm_np1_ri_bad_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Parkour_Dive_Tutorial_somersault_f_cm_np1_ba_bad_1.avi,41,somersault,unused,1,Parkour_Dive_Tutorial_somersault_f_cm_np1_ba_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Parkour_Dive_Tutorial_somersault_f_cm_np1_fr_bad_2.avi,41,somersault,unused,1,Parkour_Dive_Tutorial_somersault_f_cm_np1_fr_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Parkour_Dive_Tutorial_somersault_u_cm_np1_ri_bad_0.avi,41,somersault,unused,1,Parkour_Dive_Tutorial_somersault_u_cm_np1_ri_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Parkour_Napoli_-_Dive_Roll_somersault_f_cm_np1_le_bad_1.avi,41,somersault,unused,1,Parkour_Napoli_-_Dive_Roll_somersault_f_cm_np1_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_ba_med_1.avi,41,somersault,unused,1,Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_ba_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Philli_beim_Bodenturnen_somersault_f_cm_np1_ri_bad_3.avi,41,somersault,unused,1,Philli_beim_Bodenturnen_somersault_f_cm_np1_ri_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Purzelbaum_bei_der_Aufstiegsfeier_somersault_f_cm_np1_ri_med_1.avi,41,somersault,unused,1,Purzelbaum_bei_der_Aufstiegsfeier_somersault_f_cm_np1_ri_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Rush_Hour_4_Turnk_r_somersault_f_cm_np2_le_med_0.avi,41,somersault,unused,1,Rush_Hour_4_Turnk_r_somersault_f_cm_np2_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Schwebebalken_Uni_07_08_somersault_f_cm_np1_le_med_1.avi,41,somersault,unused,1,Schwebebalken_Uni_07_08_somersault_f_cm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/So_turnt_man_richtig!!!_somersault_f_cm_np1_fr_med_0.avi,41,somersault,unused,1,So_turnt_man_richtig!!!_somersault_f_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np1_le_bad_3.avi,41,somersault,unused,1,Sport_LK_Bodenturnk_r_somersault_f_cm_np1_le_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Sport_LK_Bodenturnk_r_somersault_f_cm_np3_ba_bad_0.avi,41,somersault,unused,1,Sport_LK_Bodenturnk_r_somersault_f_cm_np3_ba_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Turn_pr_fung_glaser_schule_somersault_f_cm_np1_le_med_1.avi,41,somersault,unused,1,Turn_pr_fung_glaser_schule_somersault_f_cm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Turnen_Lisa_en_Janine_op_de_Balk_somersault_f_cm_np1_ri_bad_1.avi,41,somersault,unused,1,Turnen_Lisa_en_Janine_op_de_Balk_somersault_f_cm_np1_ri_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/Turnk_r_somersault_f_cm_np4_fr_med_0.avi,41,somersault,unused,1,Turnk_r_somersault_f_cm_np4_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/_Jumper_Boys___Pedrim_Naruto_-_Dive_Roll_Over_13_People_somersault_f_cm_np1_ri_bad_1.avi,41,somersault,unused,1,_Jumper_Boys___Pedrim_Naruto_-_Dive_Roll_Over_13_People_somersault_f_cm_np1_ri_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/somersault/hechtsprung_3_somersault_f_cm_np1_le_bad_0.avi,41,somersault,unused,1,hechtsprung_3_somersault_f_cm_np1_le_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/20060723sfjffdabaum_stand_u_nm_np1_fr_med_1.avi,42,stand,unused,1,20060723sfjffdabaum_stand_u_nm_np1_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/20070723_sfjff_waitingforrescue_stand_u_cm_np1_fr_med_2.avi,42,stand,unused,1,20070723_sfjff_waitingforrescue_stand_u_cm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/21_stand_f_nm_np1_fr_med_2.avi,42,stand,unused,1,21_stand_f_nm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/50_FIRST_DATES_stand_u_cm_np1_fr_med_25.avi,42,stand,unused,1,50_FIRST_DATES_stand_u_cm_np1_fr_med_25.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AReporttoHomeBuilders_stand_u_cm_np1_le_med_0.avi,42,stand,unused,1,AReporttoHomeBuilders_stand_u_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AboutABoy_stand_u_nm_np1_fr_bad_7.avi,42,stand,unused,1,AboutABoy_stand_u_nm_np1_fr_bad_7.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AgentCodyBanks_stand_u_cm_np1_fr_med_5.avi,42,stand,unused,1,AgentCodyBanks_stand_u_cm_np1_fr_med_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AmericanGangster_stand_f_nm_np1_fr_bad_34.avi,42,stand,unused,1,AmericanGangster_stand_f_nm_np1_fr_bad_34.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AmericanGangster_stand_u_cm_np1_ba_med_13.avi,42,stand,unused,1,AmericanGangster_stand_u_cm_np1_ba_med_13.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AmericanGangster_stand_u_cm_np1_le_med_35.avi,42,stand,unused,1,AmericanGangster_stand_u_cm_np1_le_med_35.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/stand/AmericanGangster_stand_u_nm_np1_ba_bad_22.avi,42,stand,unused,1,AmericanGangster_stand_u_nm_np1_ba_bad_22.avi
